Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
6.2880        -438.8719    -442.4627       3.5908   308.7
6.2890        -438.8770    -442.4695       3.5925   308.8
6.2900        -438.8821    -442.4744       3.5923   308.8
6.2910        -438.8872    -442.4765       3.5893   308.5
6.2920        -438.8921    -442.4752       3.5831   308.0
6.2930        -438.8965    -442.4698       3.5733   307.2
6.2940        -438.9005    -442.4604       3.5600   306.0
6.2950        -438.9036    -442.4472       3.5436   304.6
6.2960        -438.9060    -442.4307       3.5247   303.0
6.2970        -438.9073    -442.4114       3.5042   301.2
6.2980        -438.9076    -442.3904       3.4829   299.4
6.2990        -438.9067    -442.3685       3.4617   297.6
6.3000        -438.9050    -442.3467       3.4417   295.8
6.3010        -438.9022    -442.3263       3.4241   294.3
6.3020        -438.8986    -442.3089       3.4103   293.1
6.3030        -438.8944    -442.2961       3.4018   292.4
6.3040        -438.8899    -442.2897       3.3998   292.2
6.3050        -438.8854    -442.2909       3.4055   292.7
6.3060        -438.8815    -442.3009       3.4194   293.9
6.3070        -438.8784    -442.3202       3.4418   295.9
6.3080        -438.8765    -442.3483       3.4718   298.4
6.3090        -438.8763    -442.3845       3.5081   301.6
6.3100        -438.8780    -442.4267       3.5487   305.0
6.3110        -438.8818    -442.4729       3.5910   308.7
6.3120        -438.8877    -442.5204       3.6326   312.3
6.3130        -438.8957    -442.5667       3.6711   315.6
6.3140        -438.9054    -442.6095       3.7041   318.4
6.3150        -438.9166    -442.6469       3.7303   320.7
6.3160        -438.9291    -442.6782       3.7491   322.3
6.3170        -438.9423    -442.7029       3.7606   323.3
6.3180        -438.9559    -442.7214       3.7655   323.7
6.3190        -438.9697    -442.7344       3.7647   323.6
6.3200        -438.9833    -442.7424       3.7591   323.1
6.3210        -438.9966    -442.7465       3.7499   322.3
6.3220        -439.0094    -442.7476       3.7382   321.3
6.3230        -439.0215    -442.7466       3.7251   320.2
6.3240        -439.0330    -442.7447       3.7117   319.1
6.3250        -439.0439    -442.7426       3.6987   317.9
6.3260        -439.0540    -442.7411       3.6871   316.9
6.3270        -439.0637    -442.7409       3.6773   316.1
6.3280        -439.0729    -442.7425       3.6696   315.4
6.3290        -439.0817    -442.7461       3.6644   315.0
6.3300        -439.0904    -442.7518       3.6614   314.7
6.3310        -439.0989    -442.7593       3.6604   314.6
6.3320        -439.1074    -442.7684       3.6610   314.7
6.3330        -439.1161    -442.7787       3.6626   314.8
6.3340        -439.1247    -442.7894       3.6647   315.0
6.3350        -439.1335    -442.8001       3.6666   315.2
6.3360        -439.1424    -442.8102       3.6679   315.3
6.3370        -439.1513    -442.8192       3.6679   315.3
6.3380        -439.1601    -442.8264       3.6663   315.2
6.3390        -439.1689    -442.8314       3.6626   314.8
6.3400        -439.1774    -442.8337       3.6563   314.3
6.3410        -439.1855    -442.8329       3.6474   313.5
6.3420        -439.1932    -442.8288       3.6356   312.5
6.3430        -439.2002    -442.8213       3.6211   311.3
6.3440        -439.2064    -442.8104       3.6040   309.8
6.3450        -439.2117    -442.7961       3.5844   308.1
6.3460        -439.2160    -442.7789       3.5628   306.3
6.3470        -439.2192    -442.7589       3.5396   304.3
6.3480        -439.2212    -442.7366       3.5154   302.2
6.3490        -439.2220    -442.7128       3.4908   300.1
6.3500        -439.2216    -442.6883       3.4667   298.0
6.3510        -439.2199    -442.6638       3.4439   296.0
6.3520        -439.2172    -442.6403       3.4231   294.3
6.3530        -439.2135    -442.6187       3.4052   292.7
6.3540        -439.2089    -442.5995       3.3906   291.5
6.3550        -439.2037    -442.5833       3.3796   290.5
6.3560        -439.1980    -442.5703       3.3723   289.9
6.3570        -439.1920    -442.5606       3.3686   289.6
6.3580        -439.1859    -442.5540       3.3681   289.5
6.3590        -439.1799    -442.5504       3.3705   289.7
6.3600        -439.1740    -442.5493       3.3754   290.1
6.3610        -439.1684    -442.5505       3.3821   290.7
6.3620        -439.1632    -442.5533       3.3901   291.4
6.3630        -439.1583    -442.5570       3.3986   292.1
6.3640        -439.1540    -442.5608       3.4068   292.8
6.3650        -439.1499    -442.5638       3.4138   293.4
6.3660        -439.1462    -442.5652       3.4189   293.9
6.3670        -439.1427    -442.5643       3.4216   294.1
6.3680        -439.1393    -442.5607       3.4214   294.1
6.3690        -439.1359    -442.5543       3.4184   293.8
6.3700        -439.1321    -442.5452       3.4130   293.4
6.3710        -439.1282    -442.5339       3.4058   292.8
6.3720        -439.1238    -442.5214       3.3976   292.1
6.3730        -439.1190    -442.5084       3.3894   291.4
6.3740        -439.1138    -442.4961       3.3823   290.7
6.3750        -439.1083    -442.4854       3.3770   290.3
6.3760        -439.1026    -442.4769       3.3743   290.1
6.3770        -439.0968    -442.4712       3.3744   290.1
6.3780        -439.0911    -442.4684       3.3773   290.3
6.3790        -439.0855    -442.4684       3.3828   290.8
6.3800        -439.0803    -442.4707       3.3904   291.4
6.3810        -439.0755    -442.4750       3.3995   292.2
6.3820        -439.0712    -442.4810       3.4098   293.1
6.3830        -439.0674    -442.4885       3.4211   294.1
6.3840        -439.0642    -442.4972       3.4330   295.1
6.3850        -439.0616    -442.5070       3.4454   296.2
6.3860        -439.0596    -442.5178       3.4581   297.3
6.3870        -439.0583    -442.5292       3.4709   298.4
6.3880        -439.0576    -442.5411       3.4835   299.4
6.3890        -439.0575    -442.5529       3.4954   300.5
6.3900        -439.0580    -442.5641       3.5061   301.4
6.3910        -439.0590    -442.5741       3.5151   302.2
6.3920        -439.0604    -442.5823       3.5219   302.7
6.3930        -439.0621    -442.5879       3.5258   303.1
6.3940        -439.0639    -442.5905       3.5266   303.1
6.3950        -439.0657    -442.5897       3.5240   302.9
6.3960        -439.0673    -442.5855       3.5183   302.4
6.3970        -439.0685    -442.5782       3.5097   301.7
6.3980        -439.0693    -442.5683       3.4990   300.8
6.3990        -439.0695    -442.5565       3.4869   299.7
6.4000        -439.0691    -442.5435       3.4744   298.7
6.4010        -439.0681    -442.5305       3.4624   297.6
6.4020        -439.0665    -442.5182       3.4517   296.7
6.4030        -439.0644    -442.5077       3.4433   296.0
6.4040        -439.0619    -442.4996       3.4377   295.5
6.4050        -439.0592    -442.4945       3.4353   295.3
6.4060        -439.0565    -442.4928       3.4363   295.4
6.4070        -439.0539    -442.4946       3.4407   295.8
6.4080        -439.0516    -442.5001       3.4485   296.4
6.4090        -439.0497    -442.5089       3.4592   297.3
6.4100        -439.0485    -442.5209       3.4724   298.5
6.4110        -439.0479    -442.5356       3.4878   299.8
6.4120        -439.0480    -442.5529       3.5048   301.3
6.4130        -439.0492    -442.5725       3.5233   302.9
6.4140        -439.0512    -442.5942       3.5430   304.6
6.4150        -439.0543    -442.6180       3.5637   306.3
6.4160        -439.0584    -442.6435       3.5851   308.2
6.4170        -439.0636    -442.6705       3.6069   310.0
6.4180        -439.0698    -442.6984       3.6285   311.9
6.4190        -439.0772    -442.7267       3.6495   313.7
6.4200        -439.0856    -442.7547       3.6691   315.4
6.4210        -439.0949    -442.7816       3.6867   316.9
6.4220        -439.1051    -442.8063       3.7013   318.2
6.4230        -439.1158    -442.8281       3.7122   319.1
6.4240        -439.1271    -442.8461       3.7190   319.7
6.4250        -439.1386    -442.8596       3.7210   319.9
6.4260        -439.1501    -442.8684       3.7183   319.6
6.4270        -439.1614    -442.8723       3.7108   319.0
6.4280        -439.1722    -442.8710       3.6988   317.9
6.4290        -439.1824    -442.8650       3.6827   316.6
6.4300        -439.1916    -442.8544       3.6628   314.9
6.4310        -439.1998    -442.8395       3.6398   312.9
6.4320        -439.2068    -442.8210       3.6142   310.7
6.4330        -439.2124    -442.7993       3.5869   308.3
6.4340        -439.2167    -442.7751       3.5584   305.9
6.4350        -439.2196    -442.7492       3.5297   303.4
6.4360        -439.2210    -442.7223       3.5013   301.0
6.4370        -439.2210    -442.6951       3.4741   298.6
6.4380        -439.2197    -442.6684       3.4487   296.5
6.4390        -439.2171    -442.6430       3.4259   294.5
6.4400        -439.2136    -442.6196       3.4061   292.8
6.4410        -439.2090    -442.5988       3.3898   291.4
6.4420        -439.2037    -442.5810       3.3773   290.3
6.4430        -439.1979    -442.5666       3.3687   289.6
6.4440        -439.1917    -442.5558       3.3641   289.2
6.4450        -439.1854    -442.5488       3.3634   289.1
6.4460        -439.1791    -442.5454       3.3663   289.4
6.4470        -439.1730    -442.5456       3.3725   289.9
6.4480        -439.1673    -442.5489       3.3816   290.7
6.4490        -439.1621    -442.5551       3.3930   291.7
6.4500        -439.1575    -442.5635       3.4060   292.8
6.4510        -439.1536    -442.5735       3.4199   294.0
6.4520        -439.1504    -442.5844       3.4340   295.2
6.4530        -439.1479    -442.5955       3.4476   296.4
6.4540        -439.1460    -442.6061       3.4601   297.4
6.4550        -439.1447    -442.6157       3.4710   298.4
6.4560        -439.1439    -442.6240       3.4800   299.1
6.4570        -439.1436    -442.6307       3.4871   299.7
6.4580        -439.1436    -442.6358       3.4922   300.2
6.4590        -439.1437    -442.6394       3.4956   300.5
6.4600        -439.1441    -442.6417       3.4976   300.7
6.4610        -439.1445    -442.6429       3.4985   300.7
6.4620        -439.1449    -442.6435       3.4986   300.7
6.4630        -439.1454    -442.6437       3.4984   300.7
6.4640        -439.1458    -442.6439       3.4981   300.7
6.4650        -439.1461    -442.6442       3.4981   300.7
6.4660        -439.1466    -442.6451       3.4985   300.7
6.4670        -439.1470    -442.6467       3.4997   300.8
6.4680        -439.1475    -442.6491       3.5016   301.0
6.4690        -439.1482    -442.6527       3.5046   301.3
6.4700        -439.1490    -442.6575       3.5086   301.6
6.4710        -439.1500    -442.6636       3.5136   302.0
6.4720        -439.1513    -442.6711       3.5198   302.6
6.4730        -439.1529    -442.6799       3.5270   303.2
6.4740        -439.1549    -442.6901       3.5352   303.9
6.4750        -439.1573    -442.7015       3.5441   304.7
6.4760        -439.1602    -442.7140       3.5537   305.5
6.4770        -439.1636    -442.7273       3.5637   306.3
6.4780        -439.1675    -442.7412       3.5737   307.2
6.4790        -439.1719    -442.7552       3.5834   308.0
6.4800        -439.1767    -442.7692       3.5925   308.8
6.4810        -439.1820    -442.7827       3.6007   309.5
6.4820        -439.1877    -442.7954       3.6077   310.1
6.4830        -439.1937    -442.8070       3.6133   310.6
6.4840        -439.2000    -442.8174       3.6174   311.0
6.4850        -439.2064    -442.8264       3.6200   311.2
6.4860        -439.2129    -442.8339       3.6209   311.3
6.4870        -439.2195    -442.8398       3.6204   311.2
6.4880        -439.2260    -442.8444       3.6184   311.0
6.4890        -439.2323    -442.8474       3.6151   310.8
6.4900        -439.2385    -442.8489       3.6105   310.4
6.4910        -439.2444    -442.8490       3.6046   309.9
6.4920        -439.2500    -442.8477       3.5977   309.3
6.4930        -439.2552    -442.8449       3.5897   308.6
6.4940        -439.2600    -442.8409       3.5808   307.8
6.4950        -439.2644    -442.8356       3.5713   307.0
6.4960        -439.2682    -442.8293       3.5611   306.1
6.4970        -439.2716    -442.8220       3.5504   305.2
6.4980        -439.2744    -442.8137       3.5393   304.2
6.4990        -439.2766    -442.8044       3.5278   303.2
6.5000        -439.2783    -442.7939       3.5157   302.2
6.5010        -439.2793    -442.7822       3.5029   301.1
6.5020        -439.2797    -442.7688       3.4891   299.9
6.5030        -439.2793    -442.7536       3.4743   298.6
6.5040        -439.2782    -442.7362       3.4580   297.2
6.5050        -439.2763    -442.7166       3.4403   295.7
6.5060        -439.2734    -442.6946       3.4212   294.1
6.5070        -439.2696    -442.6704       3.4008   292.3
6.5080        -439.2647    -442.6442       3.3795   290.5
6.5090        -439.2587    -442.6166       3.3579   288.6
6.5100        -439.2517    -442.5884       3.3367   286.8
6.5110        -439.2436    -442.5606       3.3170   285.1
6.5120        -439.2346    -442.5345       3.2999   283.7
6.5130        -439.2248    -442.5116       3.2867   282.5
6.5140        -439.2144    -442.4929       3.2785   281.8
6.5150        -439.2038    -442.4798       3.2760   281.6
6.5160        -439.1931    -442.4726       3.2794   281.9
6.5170        -439.1828    -442.4714       3.2886   282.7
6.5180        -439.1730    -442.4756       3.3026   283.9
6.5190        -439.1639    -442.4839       3.3199   285.4
6.5200        -439.1559    -442.4946       3.3387   287.0
6.5210        -439.1486    -442.5057       3.3571   288.6
6.5220        -439.1423    -442.5153       3.3730   289.9
6.5230        -439.1367    -442.5217       3.3850   291.0
6.5240        -439.1316    -442.5236       3.3919   291.6
6.5250        -439.1268    -442.5203       3.3935   291.7
6.5260        -439.1219    -442.5115       3.3895   291.4
