# Time [fs]    Et_avg [eV]    Ct_avg    Dt_avg    Gt_avg    Dt_fit_avg    Iw_avg
   1396.0000    -0.251225    -0.003452     0.000000   258.566753     0.000000     0.471204
   1397.0000    -0.535772    -0.003553     0.000000   258.698749     0.000000     0.442190
   1398.0000    -0.566883    -0.003635     0.000000   258.822555     0.000000     0.413848
   1399.0000    -0.507302    -0.003705     0.000000   258.937978     0.000000     0.333532
   1400.0000    -0.200850    -0.003575     0.000000   259.044965     0.000000     0.403079
   1401.0000    -0.183917    -0.003462     0.000000   259.143690     0.000000     0.457271
   1402.0000    -0.168921    -0.003345     0.000000   259.234426     0.000000     0.460221
   1403.0000    -0.154635    -0.003227     0.000000   259.317442     0.000000     0.420861
   1404.0000    -0.141349    -0.003099     0.000000   259.393015     0.000000     0.418104
   1405.0000    -0.126142    -0.002962     0.000000   259.461440     0.000000     0.440763
   1406.0000    -0.088901    -0.002815     0.000000   259.523035     0.000000     0.357478
   1407.0000    -0.050880    -0.002668     0.000000   259.578132     0.000000     0.420655
   1408.0000    -0.013822    -0.002517     0.000000   259.627073     0.000000     0.471663
   1409.0000     0.021028    -0.002358     0.000000   259.670210     0.000000     0.480400
   1410.0000     0.055178    -0.002189     0.000000   259.707909     0.000000     0.485096
   1411.0000     0.084297    -0.002010     0.000000   259.740561     0.000000     0.451416
   1412.0000     0.109453    -0.001817     0.000000   259.768581     0.000000     0.483290
   1413.0000     0.130445    -0.001616     0.000000   259.792411     0.000000     0.319556
   1414.0000     0.147645    -0.001400     0.000000   259.812520     0.000000     0.423855
   1415.0000     0.159944    -0.001172     0.000000   259.829405     0.000000     0.401611
   1416.0000     0.169030    -0.000935     0.000000   259.843590     0.000000     0.480451
   1417.0000     0.172415    -0.000693     0.000000   259.855620     0.000000     0.557188
   1418.0000     0.172921    -0.000445     0.000000   259.866054     0.000000     0.549148
   1419.0000     0.169036    -0.000197     0.000000   259.875461     0.000000     0.630563
   1420.0000     0.162741     0.000049     0.000000   259.884412     0.000000     0.518956
   1421.0000     0.152107     0.000286     0.000000   259.893471     0.000000     0.507301
   1422.0000     0.140442     0.000508     0.000000   259.903183     0.000000     0.593541
   1423.0000     0.127123     0.000710     0.000000   259.914056     0.000000     0.411168
   1424.0000     0.113222     0.000889     0.000000   259.926554     0.000000     0.377424
   1425.0000     0.099718     0.001044     0.000000   259.941090     0.000000     0.434945
   1426.0000     0.087069     0.001173     0.000000   259.958021     0.000000     0.417334
   1427.0000     0.075641     0.001265     0.000000   259.977637     0.000000     0.456041
   1428.0000     0.066445     0.001317     0.000000   260.000149     0.000000     0.427506
   1429.0000     0.058268     0.001325     0.000000   260.025677     0.000000     0.439357
   1430.0000     0.052563     0.001283     0.000000   260.054233     0.000000     0.585926
   1431.0000     0.048890     0.001192     0.000000   260.085723     0.000000     0.440325
   1432.0000     0.046967     0.001055     0.000000   260.119937     0.000000     0.500572
   1433.0000     0.046596     0.000870     0.000000   260.156558     0.000000     0.477624
   1434.0000     0.047056     0.000630     0.000000   260.195155     0.000000     0.386511
   1435.0000     0.048390     0.000346     0.000000   260.235181     0.000000     0.468224
   1436.0000     0.050201     0.000025     0.000000   260.275984     0.000000     0.480636
   1437.0000     0.051464    -0.000323     0.000000   260.316830     0.000000     0.470367
   1438.0000     0.052311    -0.000692     0.000000   260.356918     0.000000     0.424023
   1439.0000     0.052264    -0.001067     0.000000   260.395406     0.000000     0.520946
   1440.0000     0.051010    -0.001437     0.000000   260.431434     0.000000     0.394713
   1441.0000     0.048568    -0.001788     0.000000   260.464156     0.000000     0.436387
   1442.0000     0.044136    -0.002108     0.000000   260.492770     0.000000     0.426035
   1443.0000     0.038133    -0.002378     0.000000   260.516546     0.000000     0.498055
   1444.0000     0.030318    -0.002593     0.000000   260.534866     0.000000     0.452958
   1445.0000     0.020832    -0.002742     0.000000   260.547239     0.000000     0.464610
   1446.0000     0.009849    -0.002823     0.000000   260.553323     0.000000     0.520586
   1447.0000    -0.002778    -0.002837     0.000000   260.552929     0.000000     0.451008
   1448.0000    -0.017262    -0.002781     0.000000   260.546027     0.000000     0.509396
   1449.0000    -0.032505    -0.002663     0.000000   260.532742     0.000000     0.529494
   1450.0000    -0.048611    -0.002479     0.000000   260.513349     0.000000     0.468600
   1451.0000    -0.065576    -0.002235     0.000000   260.488268     0.000000     0.517799
   1452.0000    -0.082663    -0.001938     0.000000   260.458059     0.000000     0.553644
   1453.0000    -0.099744    -0.001592     0.000000   260.423404     0.000000     0.522391
   1454.0000    -0.116151    -0.001209     0.000000   260.385095     0.000000     0.565380
   1455.0000    -0.127605    -0.000787     0.000000   260.344018     0.000000     0.423707
   1456.0000    -0.119952    -0.000337     0.000000   260.301139     0.000000     0.466099
   1457.0000    -0.112520     0.000267     0.000000   260.257572     0.000000     0.480617
   1458.0000    -0.105164     0.000762     0.000000   260.214558     0.000000     0.392546
   1459.0000    -0.098037     0.001245     0.000000   260.173296     0.000000     0.546259
   1460.0000    -0.091346     0.001726     0.000000   260.134906     0.000000     0.450598
   1461.0000    -0.085035     0.001986     0.000000   260.100373     0.000000     0.478017
   1462.0000    -0.079149     0.002425     0.000000   260.070527     0.000000     0.560576
   1463.0000    -0.073766     0.002799     0.000000   260.046241     0.000000     0.540886
   1464.0000    -0.068911     0.003128     0.000000   260.028389     0.000000     0.541072
   1465.0000    -0.064539     0.003404     0.000000   260.017726     0.000000     0.482255
   1466.0000    -0.060749     0.003690     0.000000   260.014927     0.000000     0.510012
   1467.0000    -0.057504     0.003948     0.000000   260.020629     0.000000     0.510762
   1468.0000    -0.054616     0.004045     0.000000   260.035351     0.000000     0.418186
   1469.0000    -0.034314     0.004050     0.000000   260.059356     0.000000     0.503673
   1470.0000    -0.014045     0.003915     0.000000   260.092628     0.000000     0.449018
   1471.0000     0.011735     0.003676     0.000000   260.134877     0.000000     0.448463
   1472.0000     0.032695     0.003544     0.000000   260.185673     0.000000     0.496997
   1473.0000     0.055403     0.003409     0.000000   260.244647     0.000000     0.561120
   1474.0000     0.072116     0.003083     0.000000   260.311379     0.000000     0.538693
   1475.0000     0.089139     0.002689     0.000000   260.385187     0.000000     0.543220
   1476.0000     0.108530     0.002258     0.000000   260.465180     0.000000     0.474910
   1477.0000     0.112609     0.001732     0.000000   260.550332     0.000000     0.560719
   1478.0000     0.119567     0.001169     0.000000   260.639460     0.000000     0.560553
   1479.0000     0.124303     0.000696     0.000000   260.731337     0.000000     0.524162
   1480.0000     0.124763     0.000151     0.000000   260.824779     0.000000     0.556374
   1481.0000     0.122523    -0.000404     0.000000   260.918563     0.000000     0.549303
   1482.0000     0.117188    -0.000941     0.000000   261.011425     0.000000     0.523312
   1483.0000     0.109438    -0.001447     0.000000   261.102133     0.000000     0.504919
   1484.0000     0.099172    -0.001832     0.000000   261.189570     0.000000     0.601213
   1485.0000     0.087196    -0.002153     0.000000   261.272816     0.000000     0.502735
   1486.0000     0.073944    -0.002446     0.000000   261.351109     0.000000     0.561255
   1487.0000     0.060006    -0.002801     0.000000   261.423721     0.000000     0.604204
   1488.0000     0.045795    -0.003099     0.000000   261.489902     0.000000     0.582824
   1489.0000     0.032643    -0.003418     0.000000   261.548918     0.000000     0.624539
   1490.0000     0.020617    -0.003671     0.000000   261.600084     0.000000     0.614366
   1491.0000     0.010633    -0.003692     0.000000   261.642910     0.000000     0.539956
